                                          POR        JAN   FEB   MAR   APR   MAY   JUN   JUL   AUG   SEP   OCT   NOV   DEC   ANN
24232SALEM,OR                        189301-201807   3.0   1.6   0.4     T   0.0   0.0   0.0   0.0   0.0   0.1   0.2   1.7   7.0
24235SEXTON SUMMIT,OR                194801-200111  21.4  16.4  18.9   9.7   2.3   0.1   0.0   0.0   0.1   1.5   8.8  20.2  99.4
14737ALLENTOWN,PA                    194801-201812   9.4   9.9   6.0   0.7   0.0   0.0   0.0   0.0   0.0   0.1   1.2   5.7  33.0
14860ERIE,PA                         192601-201812  21.6  15.1  11.3   2.6   0.0   0.0   0.0   0.0   0.0   0.4   9.4  20.7  81.1
14711MIDDLETOWN/HARRISBURG,PA        194103-201812   9.2   9.3   6.5   0.4   0.0   0.0   0.0   0.0   0.0   0.1   1.1   5.6  32.2
13739PHILADELPHIA,PA                 194801-201812   7.1   7.4   3.7   0.3   0.0   0.0   0.0   0.0   0.0   0.0   0.5   3.6  22.6
94823PITTSBURGH,PA                   194801-201812  12.1  10.1   8.0   1.5   0.1   0.0   0.0   0.0   0.0   0.3   3.5   8.2  43.8
14777AVOCA,PA                        194901-201812  11.1  10.6   8.9   2.2   0.1   0.0   0.0   0.0   0.0   0.4   3.5   8.3  45.1
14778WILLIAMSPORT,PA                 194805-201812  10.4  10.0   7.8   1.1   0.0   0.0   0.0   0.0   0.0   0.1   2.7   7.8  39.9
14765PROVIDENCE,RI                   194801-201812  10.4  10.2   6.8   0.7   0.1   0.0   0.0   0.0   0.0   0.1   1.0   7.0  36.3
13782CHARLESTON,SC                   189301-201407   0.1   0.1   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.1   0.3
13883COLUMBIA,SC                     194801-201812   0.6   0.7   0.2   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.2   1.7
03870GREENVILLE-SPARTANBURG,SC       196211-201812   2.2   1.6   0.8   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.1   0.6   5.3
14929ABERDEEN,SD                     189301-201812   7.0   7.5   7.7   4.0   0.2   0.0   0.0   0.0   0.0   0.9   5.0   6.3  38.6
14936HURON,SD                        189301-201812   6.9   7.2   7.6   3.1   0.1   0.0   0.0   0.0   0.0   0.8   4.6   6.3  36.6
24090RAPID CITY,SD                   194805-201812   4.8   6.8   9.0   7.6   1.1   0.1   0.0   0.0   0.1   1.8   5.3   5.7  42.3
14944SIOUX FALLS,SD                  193201-201812   7.0   8.4   8.7   3.2   0.1   0.0   0.0   0.0   0.0   0.7   5.1   7.8  41.0
13877BRISTOL-JHNSN CTY-KNGSPRT,TN    193710-201812   4.9   4.2   2.0   0.4   0.0   0.0   0.0   0.0   0.0   0.0   0.8   2.5  14.8
13882CHATTANOOGA,TN                  193804-201812   1.6   1.2   0.6   0.1   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.4   3.9
13891KNOXVILLE,TN                    191001-201812   3.1   2.7   1.5   0.3   0.0   0.0   0.0   0.0   0.0   0.0   0.4   1.4   9.4
13893MEMPHIS,TN                      194001-201812   1.9   1.2   0.6   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.1   0.5   4.3
13897NASHVILLE,TN                    194801-201812   3.6   2.6   1.2   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.4   1.1   8.9
03841OAK RIDGE,TN                    194808-201812   2.9   2.7   1.0   0.1   0.0   0.0   0.0   0.0   0.0   0.0   0.2   1.3   8.2
13962ABILENE,TX                      194801-201812   1.4   1.2   0.4   0.1   0.0   0.0   0.0   0.0   0.0   0.0   0.6   0.8   4.5
23047AMARILLO,TX                     194801-201812   4.1   3.9   2.4   0.5   0.1   0.0   0.0   0.0   0.0   0.2   2.2   3.0  16.4
13958AUSTIN,TX                       193806-201812   0.4   0.3   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.7
12919BROWNSVILLE,TX                  189812-201812   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
12924CORPUS CHRISTI,TX               194801-201812   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.1   0.1
13960DALLAS,TX                       193908-201812   0.9   0.7   0.2   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.1   0.2   2.1
22010DEL RIO,TX                      195105-201812   0.5   0.1   0.1   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.7
23044EL PASO,TX                      193809-201812   1.2   0.7   0.3   0.3   0.0   0.0   0.0   0.0   0.0   0.0   0.9   1.6   5.0
12923GALVESTON,TX                    194608-201812   0.0   0.1   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.1
12960HOUSTON,TX                      196906-201812   0.1   0.1   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.1   0.3
23042LUBBOCK,TX                      194701-201812   2.2   2.4   1.2   0.1   0.0   0.0   0.0   0.0   0.0   0.1   1.1   2.0   9.1
23023MIDLAND-ODESSA,TX               194802-201812   1.6   0.7   0.3   0.1   0.0   0.0   0.0   0.0   0.0   0.0   0.5   1.1   4.3
12917PORT ARTHUR,TX                  194710-201810   0.2   0.2   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.4
23034SAN ANGELO,TX                   190803-201812   1.2   0.5   0.1   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.4   0.2   2.4
12921SAN ANTONIO,TX                  194609-201812   0.4   0.2   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.6
12912VICTORIA,TX                     195303-201812   0.1   0.1   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.2
13959WACO,TX                         194101-201812   0.5   0.4   0.1   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.1   0.1   1.2
13966WICHITA FALLS,TX                189701-201812   1.5   1.3   0.6   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.3   0.8   4.5
24127SALT LAKE CITY,UT               194801-201812  13.1  10.1   8.9   4.9   0.6   0.0   0.0   0.0   0.1   1.3   6.6  13.0  58.6
14742BURLINGTON,VT                   194306-201812  19.5  17.4  14.1   3.9   0.1   0.0   0.0   0.0     T   0.3   6.4  18.7  80.4
13733LYNCHBURG,VA                    194408-201812   4.8   4.9   3.1   0.2   0.0   0.0   0.0   0.0   0.0   0.0   0.5   2.6  16.1
13737NORFOLK,VA                      194601-201812   3.1   2.7   0.9   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   1.0   7.7
13740RICHMOND,VA                     193903-201812   5.0   3.9   2.1   0.1   0.0   0.0   0.0   0.0   0.0   0.0   0.3   1.9  13.3
13741ROANOKE,VA                      194801-201812   5.8   6.3   3.2   0.3   0.0   0.0   0.0   0.0   0.0   0.0   1.0   3.8  20.4
93739WALLOPS ISLAND,VA               196610-201812   3.5   3.3   1.0   0.2   0.0   0.0   0.0   0.0   0.0   0.0   0.1   1.6   9.7
24227OLYMPIA,WA                      194106-201812   6.4   3.0   1.5   0.1   0.0   0.0   0.0   0.0   0.0   0.0   1.2   3.0  15.2
94240QUILLAYUTE,WA                   196608-201812   4.6   2.9   1.5   0.3   0.0   0.0   0.0   0.0   0.0   0.0   1.0   2.6  12.9
24233SEATTLE,WA                      194801-201812   4.5   1.7   1.2   0.1   0.0   0.0   0.0   0.0   0.0   0.0   0.8   2.4  10.7
24157SPOKANE,WA                      189301-201812  13.0   7.6   3.6   0.6   0.1   0.0   0.0   0.0   0.0   0.2   5.6  11.8  42.5
24160WALLA WALLA,WA                  194901-201812   5.2   2.8   0.9   0.0   0.0   0.0   0.0   0.0   0.0   0.1   1.5   4.4  14.9
24243YAKIMA,WA                       194609-201812   7.7   3.1   1.2   0.0   0.0   0.0   0.0   0.0   0.0   0.1   2.6   7.9  22.6
03872BECKLEY,WV                      196306-201812  17.0  16.3   8.8   2.1   0.0   0.0   0.0   0.0   0.0   0.8   3.3  11.5  59.8
13866CHARLESTON,WV                   194712-201812  10.7   8.7   5.2   0.8   0.0   0.0   0.0   0.0   0.0   0.3   2.0   5.0  32.7
13729ELKINS,WV                       192601-201812  16.7  14.4  10.9   3.3   0.0   0.0   0.0   0.0   0.0   0.5   5.2  12.5  63.5
03860HUNTINGTON,WV                   196102-201812   7.9   6.8   4.0   0.5   0.0   0.0   0.0   0.0   0.0   0.1   1.0   3.4  23.7
14898GREEN BAY,WI                    188609-201812  12.0  10.3   9.0   3.0   0.2   0.0   0.0   0.0   0.0   0.3   4.2  10.5  49.5
14920LA CROSSE,WI                    193812-201812  10.4   8.3   8.3   2.0   0.0   0.0   0.0   0.0   0.0   0.1   3.6   9.8  42.5
14837MADISON,WI                      193910-201812  11.1   8.8   7.7   2.1   0.1   0.0   0.0   0.0   0.0   0.2   3.3  11.0  44.3
14839MILWAUKEE,WI                    193811-201812  13.7  10.6   8.2   1.8   0.1   0.0   0.0   0.0   0.0   0.2   2.9  10.4  47.9
24089CASPER,WY                       194808-201812  10.1  10.3  12.5  11.9   3.7   0.1   0.0   0.0   1.2   6.2   9.7  10.9  76.6
24018CHEYENNE,WY                     191501-201812   6.0   7.4  11.0  10.4   3.3   0.2   0.0   0.0   0.7   4.2   7.1   7.1  57.4
24021LANDER,WY                       194801-201812   8.8  11.7  16.8  18.9   6.3   0.6   0.0   0.0   2.2   9.5  12.5  10.3  97.6
24029SHERIDAN,WY                     194801-200107  11.5  10.6  12.6  10.6   1.7   0.1   0.0   0.0   1.5   4.7   8.5  11.3  73.1
41415GUAM,PC                         195703-201812   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
40309KOROR,PC                        195107-201807   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
40604KWAJALEIN- MARSHALL IS.,PC      195205-201302   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
40710MAJURO- MARSHALL IS,PC          195502-201812   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
61705PAGO PAGO- AMER SAMOA,PC        196604-201109   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
40504POHNPEI- CAROLINE IS.,PC        195107-201812   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
40505CHUUK- E. CAROLINE IS.,PC       195107-201812   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
40308YAP- W CAROLINE IS.,PC          195107-201812   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
11641SAN JUAN,PR                     195601-201812   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
